,rank_y_test,y_test,rank_preds,preds
1888,3480,36.333333333333336,3378,43.75113
10109,3481,36.333333333333336,3778,33.942238
1391,3482,36.333333333333336,2320,60.98109
818,3483,36.333333333333336,3165,48.25988
2163,3484,36.333333333333336,3375,43.75113
8073,3485,36.333333333333336,2319,60.98109
8767,3486,36.333333333333336,3361,43.75113
1364,3487,36.333333333333336,3884,33.638046
9288,3488,36.0,3532,42.404076
10339,3489,36.0,1577,68.26719
4578,3490,36.0,356,85.84178
149,3491,36.0,3962,29.194742
9206,3492,36.0,2361,60.929832
10336,3493,36.0,3067,49.128265
11245,3494,36.0,501,82.63668
3071,3495,36.0,4025,25.07674
9292,3496,36.0,2187,61.0464
6774,3497,36.0,3718,36.85961
9429,3498,36.0,3280,44.730835
2964,3499,35.666666666666664,3722,36.85961
384,3500,35.666666666666664,2999,50.199165
5594,3501,35.666666666666664,362,85.84178
7757,3502,35.666666666666664,2303,60.98109
7135,3503,35.666666666666664,2027,65.1129
4719,3504,35.666666666666664,3523,43.60521
6671,3505,35.666666666666664,2167,61.0464
6094,3506,35.666666666666664,3363,43.75113
8891,3507,35.666666666666664,3762,33.942238
6802,3508,35.666666666666664,3880,33.638046
6418,3509,35.666666666666664,3251,45.57672
9779,3510,35.666666666666664,3253,44.730835
5116,3511,35.666666666666664,3255,44.730835
1971,3512,35.666666666666664,3937,29.503345
5720,3513,35.666666666666664,2099,63.15874
937,3514,35.333333333333336,3621,42.074226
2707,3515,35.333333333333336,3487,43.60521
2342,3516,35.333333333333336,2602,56.448315
2685,3517,35.333333333333336,3062,49.128265
4574,3518,35.333333333333336,1174,75.68213
6393,3519,35.333333333333336,3766,33.942238
4279,3520,35.333333333333336,2604,56.448315
3761,3521,35.333333333333336,3066,49.128265
9232,3522,35.333333333333336,3418,43.75113
8788,3523,35.333333333333336,3069,49.128265
12272,3524,35.333333333333336,3726,36.85961
607,3525,35.333333333333336,3491,43.60521
7606,3526,35.333333333333336,2256,60.99363
5790,3527,35.333333333333336,2897,51.68775
3016,3528,35.333333333333336,3250,45.57672
7504,3529,35.333333333333336,3177,48.25988
3942,3530,35.333333333333336,2980,50.199165
4957,3531,35.333333333333336,3290,44.730835
3925,3532,35.333333333333336,3372,43.75113
8588,3533,35.333333333333336,3866,33.638046
8313,3534,35.0,1691,68.158806
8875,3535,35.0,2617,56.448315
12107,3536,35.0,2901,51.68775
10204,3537,35.0,3806,33.942238
5948,3538,35.0,3875,33.638046
6221,3539,35.0,3193,48.25988
3365,3540,35.0,4059,23.27374
8809,3541,35.0,2614,56.448315
9978,3542,35.0,3027,50.199165
3905,3543,35.0,3055,50.199165
3716,3544,35.0,3940,29.503345
5765,3545,35.0,2911,51.68775
11902,3546,35.0,3296,44.730835
7924,3547,35.0,3960,29.194742
9408,3548,35.0,232,88.42003
5649,3549,35.0,3959,29.194742
10597,3550,35.0,2606,56.448315
1821,3551,35.0,2910,51.68775
944,3552,34.666666666666664,4048,23.27374
7324,3553,34.666666666666664,3797,33.942238
1311,3554,34.666666666666664,2807,53.764553
1509,3555,34.666666666666664,4007,27.547102
1357,3556,34.666666666666664,3904,33.638046
433,3557,34.666666666666664,3534,42.404076
7441,3558,34.666666666666664,2069,65.1129
304,3559,34.666666666666664,3072,49.128265
6832,3560,34.666666666666664,3878,33.638046
10532,3561,34.666666666666664,3503,43.60521
3637,3562,34.666666666666664,3043,50.199165
3080,3563,34.666666666666664,3871,33.638046
7034,3564,34.666666666666664,3873,33.638046
10821,3565,34.666666666666664,2857,51.68775
2873,3566,34.666666666666664,2596,56.448315
5516,3567,34.666666666666664,3314,44.730835
2681,3568,34.666666666666664,2900,51.68775
5959,3569,34.666666666666664,3068,49.128265
8159,3570,34.666666666666664,2595,56.448315
2973,3571,34.333333333333336,3232,45.57672
9221,3572,34.333333333333336,3695,36.85961
9024,3573,34.333333333333336,3437,43.75113
9016,3574,34.333333333333336,2880,51.68775
3658,3575,34.333333333333336,3956,29.503345
9079,3576,34.333333333333336,3434,43.75113
10503,3577,34.333333333333336,3914,33.638046
10426,3578,34.333333333333336,3035,50.199165
9693,3579,34.0,2580,56.448315
3397,3580,34.0,3911,33.638046
9097,3581,34.0,3074,49.128265
3509,3582,34.0,3616,42.074226
12394,3583,34.0,2887,51.68775
7260,3584,34.0,2402,60.06171
9194,3585,34.0,3285,44.730835
5367,3586,34.0,3699,36.85961
12340,3587,34.0,3557,42.404076
12211,3588,34.0,3287,44.730835
10106,3589,34.0,3697,36.85961
1747,3590,34.0,3070,49.128265
7445,3591,34.0,3696,36.85961
7820,3592,34.0,2403,60.06171
1452,3593,34.0,3438,43.75113
10611,3594,34.0,3698,36.85961
10696,3595,33.666666666666664,3909,33.638046
8254,3596,33.666666666666664,3511,43.60521
4039,3597,33.666666666666664,3702,36.85961
3010,3598,33.666666666666664,3788,33.942238
8573,3599,33.666666666666664,3266,44.730835
11032,3600,33.666666666666664,2092,63.15874
6084,3601,33.666666666666664,2727,54.76434
1905,3602,33.666666666666664,2912,51.68775
1985,3603,33.666666666666664,3910,33.638046
404,3604,33.666666666666664,2581,56.448315
3787,3605,33.666666666666664,3252,44.730835
1942,3606,33.333333333333336,4037,25.07674
3375,3607,33.333333333333336,3010,50.199165
9579,3608,33.333333333333336,3752,36.85961
4289,3609,33.333333333333336,3404,43.75113
8545,3610,33.333333333333336,3403,43.75113
6622,3611,33.333333333333336,3189,48.25988
294,3612,33.333333333333336,2454,57.75485
11940,3613,33.333333333333336,2452,57.75485
6014,3614,33.333333333333336,3789,33.942238
671,3615,33.333333333333336,3905,33.638046
6747,3616,33.333333333333336,1199,75.68213
2023,3617,33.333333333333336,2582,56.448315
9198,3618,33.333333333333336,556,82.63668
7899,3619,33.333333333333336,3692,36.85961
7347,3620,33.333333333333336,3103,49.128265
1291,3621,33.333333333333336,2583,56.448315
967,3622,33.0,2902,51.68775
8168,3623,33.0,2395,60.06171
6119,3624,33.0,3594,42.074226
10568,3625,33.0,3283,44.730835
1358,3626,33.0,3892,33.638046
12022,3627,33.0,2715,54.76434
11548,3628,33.0,2288,60.98109
3034,3629,33.0,3016,50.199165
8762,3630,33.0,3600,42.074226
857,3631,32.666666666666664,3975,29.194742
722,3632,32.666666666666664,4028,25.07674
3056,3633,32.666666666666664,3900,33.638046
10576,3634,32.666666666666664,3515,43.60521
9531,3635,32.666666666666664,3901,33.638046
2923,3636,32.666666666666664,3748,36.85961
4216,3637,32.666666666666664,2290,60.98109
8449,3638,32.666666666666664,3561,42.404076
3217,3639,32.666666666666664,3488,43.60521
3007,3640,32.333333333333336,3188,48.25988
4042,3641,32.333333333333336,3761,33.942238
5945,3642,32.333333333333336,3999,27.547102
4028,3643,32.333333333333336,1920,65.97616
6196,3644,32.333333333333336,3898,33.638046
3349,3645,32.333333333333336,3801,33.942238
3090,3646,32.333333333333336,2449,57.75485
10759,3647,32.333333333333336,3411,43.75113
4198,3648,32.333333333333336,3100,49.128265
11683,3649,32.333333333333336,3743,36.85961
10770,3650,32.333333333333336,3409,43.75113
2852,3651,32.333333333333336,3741,36.85961
1532,3652,32.333333333333336,3516,43.60521
8061,3653,32.333333333333336,3281,44.730835
4008,3654,32.0,3562,42.404076
9352,3655,32.0,3776,33.942238
8209,3656,32.0,3734,36.85961
5705,3657,32.0,3893,33.638046
9660,3658,32.0,3243,45.57672
5773,3659,32.0,3894,33.638046
10814,3660,32.0,3413,43.75113
164,3661,32.0,3522,43.60521
1882,3662,32.0,4005,27.547102
1692,3663,32.0,2814,53.764553
692,3664,32.0,3986,27.629244
4174,3665,32.0,4052,23.27374
11054,3666,32.0,3241,45.57672
1537,3667,32.0,3738,36.85961
1827,3668,31.666666666666668,3756,36.85961
3298,3669,31.666666666666668,4053,23.27374
7672,3670,31.666666666666668,3442,43.75113
1454,3671,31.666666666666668,3988,27.629244
3815,3672,31.666666666666668,1537,68.34153
999,3673,31.666666666666668,3537,42.404076
9685,3674,31.666666666666668,3414,43.75113
2199,3675,31.666666666666668,2591,56.448315
10277,3676,31.666666666666668,2391,60.06171
4211,3677,31.666666666666668,3271,44.730835
6184,3678,31.666666666666668,2257,60.99363
11814,3679,31.33333333333333,3637,36.85961
10039,3680,31.33333333333333,4073,23.27374
3235,3681,31.33333333333333,3780,33.942238
10345,3682,31.33333333333333,3767,33.942238
6608,3683,31.33333333333333,3643,36.85961
367,3684,31.33333333333333,2792,53.764553
3028,3685,31.33333333333333,2592,56.448315
545,3686,31.33333333333333,3051,50.199165
8739,3687,31.33333333333333,3864,33.638046
934,3688,31.33333333333333,3060,50.199165
11618,3689,31.0,3631,36.85961
2387,3690,31.0,2793,53.764553
1874,3691,31.0,3895,33.638046
7015,3692,31.0,986,78.76075
6771,3693,31.0,3630,36.85961
11729,3694,31.0,3968,29.194742
2112,3695,31.0,3242,45.57672
5036,3696,31.0,3553,42.404076
5407,3697,31.0,2107,63.15874
9275,3698,31.0,3528,42.404076
7602,3699,31.0,3781,33.942238
7630,3700,30.666666666666668,3410,43.75113
12229,3701,30.666666666666668,3899,33.638046
12011,3702,30.666666666666668,3591,42.074226
2525,3703,30.666666666666668,4042,23.27374
6255,3704,30.666666666666668,3568,42.404076
3648,3705,30.666666666666668,3896,33.638046
7262,3706,30.666666666666668,3590,42.074226
10768,3707,30.666666666666668,3520,43.60521
1029,3708,30.666666666666668,3240,45.57672
3891,3709,30.666666666666668,3897,33.638046
12246,3710,30.666666666666668,3622,36.85961
2977,3711,30.33333333333333,3944,29.503345
5276,3712,30.33333333333333,3090,49.128265
4388,3713,30.33333333333333,2055,65.1129
9980,3714,30.33333333333333,3580,42.404076
10712,3715,30.33333333333333,2245,60.99363
5633,3716,30.33333333333333,2862,51.68775
8230,3717,30.33333333333333,3574,42.404076
329,3718,30.33333333333333,4074,23.27374
819,3719,30.33333333333333,3977,29.194742
9771,3720,30.33333333333333,1829,67.169014
7942,3721,30.33333333333333,2868,51.68775
8662,3722,30.33333333333333,3056,50.199165
2605,3723,30.33333333333333,3902,33.638046
1850,3724,30.0,3787,33.942238
3439,3725,30.0,3907,33.638046
521,3726,30.0,3399,43.75113
7750,3727,30.0,3237,45.57672
6142,3728,30.0,3031,50.199165
7980,3729,30.0,3268,44.730835
5874,3730,30.0,3526,42.404076
733,3731,30.0,2858,51.68775
8172,3732,29.666666666666668,3406,43.75113
4476,3733,29.666666666666668,2809,53.764553
6459,3734,29.666666666666668,3040,50.199165
9088,3735,29.666666666666668,2388,60.06171
5947,3736,29.666666666666668,3651,36.85961
1979,3737,29.666666666666668,3416,43.75113
5848,3738,29.666666666666668,3396,43.75113
9116,3739,29.666666666666668,3648,36.85961
7370,3740,29.666666666666668,3964,29.194742
1825,3741,29.666666666666668,3037,50.199165
3607,3742,29.33333333333333,3974,29.194742
4490,3743,29.33333333333333,3913,33.638046
9118,3744,29.33333333333333,3912,33.638046
1857,3745,29.33333333333333,3045,50.199165
287,3746,29.33333333333333,3533,42.404076
5511,3747,29.33333333333333,3791,33.942238
993,3748,29.33333333333333,3310,44.730835
8232,3749,29.33333333333333,3507,43.60521
11100,3750,29.0,2498,56.448315
9078,3751,29.0,1144,75.871025
9486,3752,29.0,2005,65.20687
4232,3753,29.0,2450,57.75485
3481,3754,29.0,3890,33.638046
4791,3755,29.0,2031,65.1129
9499,3756,29.0,3316,44.730835
10880,3757,29.0,3432,43.75113
9941,3758,29.0,3961,29.194742
10876,3759,29.0,3433,43.75113
5981,3760,29.0,3658,36.85961
3068,3761,28.666666666666668,3662,36.85961
7365,3762,28.666666666666668,3677,36.85961
3750,3763,28.666666666666668,4088,22.206335
2742,3764,28.666666666666668,3204,48.25988
779,3765,28.666666666666668,3867,33.638046
8361,3766,28.666666666666668,3889,33.638046
10112,3767,28.33333333333333,3870,33.638046
10159,3768,28.33333333333333,3865,33.638046
255,3769,28.33333333333333,3319,44.730835
757,3770,28.33333333333333,3428,43.75113
7155,3771,28.33333333333333,4061,23.27374
3674,3772,28.33333333333333,3305,44.730835
3428,3773,28.33333333333333,754,80.59065
9823,3774,28.33333333333333,3809,33.942238
7523,3775,28.33333333333333,2263,60.99363
9570,3776,28.33333333333333,3498,43.60521
900,3777,28.33333333333333,2802,53.764553
4738,3778,28.33333333333333,3318,44.730835
10928,3779,28.0,3779,33.942238
9587,3780,28.0,3300,44.730835
7023,3781,28.0,2521,56.448315
7320,3782,28.0,2522,56.448315
11946,3783,28.0,2864,51.68775
6313,3784,28.0,3294,44.730835
4533,3785,27.666666666666668,378,85.84178
4072,3786,27.666666666666668,3764,33.942238
2041,3787,27.666666666666668,3668,36.85961
9620,3788,27.666666666666668,3876,33.638046
5183,3789,27.33333333333333,1909,66.42657
119,3790,27.33333333333333,3495,43.60521
7964,3791,27.33333333333333,3877,33.638046
8608,3792,27.33333333333333,3615,42.074226
3927,3793,27.33333333333333,3672,36.85961
5357,3794,27.33333333333333,3524,43.60521
10747,3795,27.0,3392,43.75113
12009,3796,27.0,4069,23.27374
1388,3797,27.0,3625,36.85961
3974,3798,27.0,3385,43.75113
3322,3799,27.0,3367,43.75113
7883,3800,27.0,3676,36.85961
10268,3801,26.666666666666668,3773,33.942238
414,3802,26.666666666666668,3273,44.730835
613,3803,26.666666666666668,3990,27.629244
1016,3804,26.666666666666668,3881,33.638046
10578,3805,26.666666666666668,3376,43.75113
4134,3806,26.666666666666668,3883,33.638046
6423,3807,26.666666666666668,1645,68.17008
935,3808,26.33333333333333,3161,48.25988
11964,3809,26.33333333333333,3885,33.638046
11109,3810,26.33333333333333,3886,33.638046
3325,3811,26.0,3638,36.85961
1002,3812,26.0,3888,33.638046
10783,3813,26.0,3887,33.638046
1475,3814,26.0,1763,67.22543
12167,3815,26.0,3636,36.85961
5613,3816,26.0,1135,76.1609
9541,3817,26.0,4015,25.428604
8718,3818,26.0,2800,53.764553
10556,3819,25.666666666666668,4054,23.27374
8114,3820,25.666666666666668,3640,36.85961
4757,3821,25.666666666666668,4051,23.27374
7666,3822,25.666666666666668,3765,33.942238
1788,3823,25.666666666666668,3489,43.60521
11039,3824,25.666666666666668,2829,51.68775
2509,3825,25.666666666666668,3276,44.730835
6816,3826,25.666666666666668,3770,33.942238
1172,3827,25.33333333333333,2938,50.199165
8679,3828,25.33333333333333,2500,56.448315
10019,3829,25.33333333333333,3544,42.404076
7049,3830,25.33333333333333,3162,48.25988
10546,3831,25.33333333333333,2485,56.448315
2955,3832,25.33333333333333,3926,33.638046
8377,3833,25.33333333333333,3263,44.730835
8686,3834,25.0,3302,44.730835
2374,3835,25.0,2196,61.0464
983,3836,25.0,3932,33.638046
7928,3837,25.0,3588,42.404076
6531,3838,25.0,3928,33.638046
680,3839,25.0,2941,50.199165
8683,3840,25.0,3804,33.942238
1661,3841,25.0,3298,44.730835
330,3842,24.666666666666668,4058,23.27374
10348,3843,24.666666666666668,3115,49.128265
5552,3844,24.666666666666668,2479,57.75485
10680,3845,24.666666666666668,3790,33.942238
3050,3846,24.666666666666668,2791,53.764553
3560,3847,24.666666666666668,3930,33.638046
2676,3848,24.666666666666668,3208,45.57672
3812,3849,24.666666666666668,2493,56.448315
4210,3850,24.666666666666668,3634,36.85961
7037,3851,24.666666666666668,3931,33.638046
6411,3852,24.666666666666668,3993,27.547102
313,3853,24.33333333333333,2223,60.99363
4135,3854,24.0,4024,25.07674
9361,3855,24.0,2466,57.75485
5499,3856,24.0,3306,44.730835
3564,3857,24.0,3863,33.638046
1709,3858,24.0,3663,36.85961
3015,3859,24.0,4082,23.260551
3587,3860,24.0,3872,33.638046
5589,3861,24.0,3980,27.629244
6311,3862,24.0,3665,36.85961
7886,3863,24.0,2421,60.06171
3797,3864,24.0,3925,33.638046
3930,3865,24.0,2488,56.448315
8393,3866,24.0,3922,33.638046
619,3867,24.0,3924,33.638046
8622,3868,24.0,3805,33.942238
5289,3869,24.0,3448,43.75113
5449,3870,23.666666666666668,3971,29.194742
7301,3871,23.666666666666668,3814,33.638046
3343,3872,23.666666666666668,3945,29.503345
10562,3873,23.666666666666668,3653,36.85961
9075,3874,23.666666666666668,4085,22.206335
11096,3875,23.666666666666668,4019,25.428604
9826,3876,23.666666666666668,3654,36.85961
8675,3877,23.666666666666668,3816,33.638046
5823,3878,23.666666666666668,3799,33.942238
1493,3879,23.666666666666668,3660,36.85961
8201,3880,23.33333333333333,3259,44.730835
9640,3881,23.33333333333333,3954,29.503345
943,3882,23.33333333333333,3821,33.638046
5677,3883,23.33333333333333,3810,33.638046
654,3884,23.33333333333333,3111,49.128265
2158,3885,23.33333333333333,3629,36.85961
10412,3886,23.33333333333333,3996,27.547102
1416,3887,23.33333333333333,4045,23.27374
670,3888,23.33333333333333,3784,33.942238
531,3889,23.33333333333333,3256,44.730835
7534,3890,23.33333333333333,3205,45.57672
4063,3891,23.33333333333333,3822,33.638046
7319,3892,23.0,3220,45.57672
2948,3893,23.0,3110,49.128265
1738,3894,23.0,4036,25.07674
12303,3895,23.0,3655,36.85961
795,3896,23.0,3800,33.942238
1688,3897,23.0,2886,51.68775
10743,3898,23.0,4009,27.547102
4697,3899,22.666666666666668,4063,23.27374
1602,3900,22.666666666666668,4008,27.547102
3493,3901,22.666666666666668,2524,56.448315
9824,3902,22.666666666666668,3670,36.85961
732,3903,22.666666666666668,4066,23.27374
1570,3904,22.666666666666668,3812,33.638046
3026,3905,22.33333333333333,4056,23.27374
1815,3906,22.33333333333333,3486,43.75113
8759,3907,22.33333333333333,4072,23.27374
1417,3908,22.33333333333333,3811,33.638046
10337,3909,22.33333333333333,3644,36.85961
6398,3910,22.33333333333333,4057,23.27374
8091,3911,22.0,4079,23.260551
9318,3912,22.0,3355,44.730835
10816,3913,22.0,3972,29.194742
965,3914,22.0,3982,27.629244
1786,3915,22.0,3589,42.074226
4878,3916,22.0,3323,44.730835
11578,3917,22.0,3063,49.128265
6915,3918,22.0,2481,57.75485
11002,3919,22.0,3101,49.128265
10156,3920,22.0,4094,22.206335
861,3921,21.666666666666668,3675,36.85961
1367,3922,21.666666666666668,3667,36.85961
4705,3923,21.666666666666668,4021,25.428604
12104,3924,21.666666666666668,2909,51.68775
10129,3925,21.666666666666668,4095,22.206335
9021,3926,21.666666666666668,3471,43.75113
6442,3927,21.666666666666668,3650,36.85961
7176,3928,21.666666666666668,3191,48.25988
5504,3929,21.666666666666668,3061,49.128265
8605,3930,21.33333333333333,3952,29.503345
825,3931,21.33333333333333,4044,23.27374
2963,3932,21.33333333333333,3649,36.85961
7229,3933,21.33333333333333,3673,36.85961
3913,3934,21.0,3847,33.638046
9940,3935,21.0,3772,33.942238
11061,3936,21.0,4043,23.27374
846,3937,21.0,3950,29.503345
6742,3938,21.0,4092,22.206335
6003,3939,21.0,4010,27.547102
10689,3940,21.0,3848,33.638046
10525,3941,21.0,3546,42.404076
3384,3942,21.0,2506,56.448315
10182,3943,21.0,3849,33.638046
10704,3944,20.666666666666668,3506,43.60521
11020,3945,20.666666666666668,3942,29.503345
7158,3946,20.666666666666668,3552,42.404076
1875,3947,20.666666666666668,3550,42.404076
6781,3948,20.666666666666668,4091,22.206335
11749,3949,20.33333333333333,3065,49.128265
3372,3950,20.33333333333333,3989,27.629244
7278,3951,20.33333333333333,3852,33.638046
3419,3952,20.0,3656,36.85961
1681,3953,20.0,4068,23.27374
218,3954,19.666666666666668,2298,60.98109
10826,3955,19.666666666666668,3469,43.75113
10699,3956,19.666666666666668,3846,33.638046
5322,3957,19.666666666666668,4065,23.27374
2871,3958,19.33333333333333,3991,27.629244
2991,3959,19.33333333333333,2505,56.448315
4103,3960,19.33333333333333,3938,29.503345
2983,3961,19.33333333333333,4049,23.27374
1359,3962,19.33333333333333,3857,33.638046
557,3963,19.33333333333333,3602,42.074226
10614,3964,19.33333333333333,3856,33.638046
6899,3965,19.33333333333333,2504,56.448315
2956,3966,19.33333333333333,3936,29.503345
8726,3967,18.666666666666668,3666,36.85961
4663,3968,18.666666666666668,4030,25.07674
3483,3969,18.666666666666668,3943,29.503345
10316,3970,18.666666666666668,3802,33.942238
4055,3971,18.666666666666668,3858,33.638046
3922,3972,18.33333333333333,4090,22.206335
8971,3973,18.33333333333333,3647,36.85961
7224,3974,18.33333333333333,3674,36.85961
1884,3975,18.33333333333333,4055,23.27374
2711,3976,18.33333333333333,2913,51.68775
6365,3977,18.33333333333333,2962,50.199165
12249,3978,18.0,3824,33.638046
4446,3979,18.0,3453,43.75113
3113,3980,18.0,1786,67.22543
3199,3981,18.0,3963,29.194742
4774,3982,18.0,3860,33.638046
5771,3983,17.666666666666668,2360,60.929832
10250,3984,17.666666666666668,3951,29.503345
2870,3985,17.333333333333332,3627,36.85961
6136,3986,17.333333333333332,3633,36.85961
10146,3987,17.333333333333332,3844,33.638046
9081,3988,17.333333333333332,4034,25.07674
5961,3989,17.333333333333332,4016,25.428604
12397,3990,17.0,3785,33.942238
9747,3991,17.0,4050,23.27374
5153,3992,17.0,3521,43.60521
8071,3993,16.666666666666668,2416,60.06171
884,3994,16.333333333333332,3970,29.194742
1010,3995,16.333333333333332,3642,36.85961
12126,3996,16.333333333333332,4033,25.07674
8665,3997,16.0,3949,29.503345
4220,3998,16.0,3601,42.074226
8531,3999,15.666666666666666,3843,33.638046
3410,4000,15.666666666666666,3440,43.75113
6594,4001,15.666666666666666,4038,23.27374
3850,4002,15.333333333333334,3554,42.404076
6561,4003,15.333333333333334,3793,33.942238
10818,4004,15.333333333333334,3827,33.638046
11452,4005,15.333333333333334,3071,49.128265
6902,4006,15.333333333333334,4031,25.07674
12292,4007,15.333333333333334,2916,50.199165
2500,4008,15.333333333333334,3077,49.128265
1760,4009,15.333333333333334,3379,43.75113
3337,4010,15.0,1046,76.758995
9259,4011,15.0,3939,29.503345
1467,4012,15.0,3632,36.85961
11996,4013,15.0,3169,48.25988
812,4014,15.0,4020,25.428604
3966,4015,15.0,3329,44.730835
3881,4016,14.666666666666666,3623,36.85961
9132,4017,14.666666666666666,4041,23.27374
4224,4018,14.666666666666666,3626,36.85961
8302,4019,14.666666666666666,3612,42.074226
3973,4020,14.666666666666666,3181,48.25988
1767,4021,14.333333333333334,3336,44.730835
7766,4022,14.333333333333334,4071,23.27374
1499,4023,14.333333333333334,3807,33.942238
1373,4024,14.0,4070,23.27374
687,4025,14.0,3955,29.503345
2798,4026,14.0,3607,42.074226
9028,4027,13.666666666666666,3983,27.629244
4497,4028,13.666666666666666,3374,43.75113
10698,4029,13.666666666666666,3832,33.638046
10842,4030,13.666666666666666,4002,27.547102
10999,4031,13.666666666666666,4017,25.428604
9689,4032,13.333333333333334,3934,29.503345
4102,4033,13.333333333333334,3833,33.638046
756,4034,13.0,3826,33.638046
1301,4035,13.0,3365,43.75113
10997,4036,13.0,3994,27.547102
7166,4037,12.666666666666666,4080,23.260551
9341,4038,12.666666666666666,4062,23.27374
10441,4039,12.666666666666666,4081,23.260551
9584,4040,12.666666666666666,3671,36.85961
506,4041,12.333333333333334,3565,42.404076
744,4042,12.333333333333334,3370,43.75113
723,4043,12.0,3497,43.60521
7168,4044,12.0,3976,29.194742
114,4045,11.666666666666666,3075,49.128265
1338,4046,11.666666666666666,3992,27.547102
2554,4047,11.666666666666666,3424,43.75113
9117,4048,11.666666666666666,4026,25.07674
1026,4049,11.333333333333334,3796,33.942238
1384,4050,11.333333333333334,1735,67.22543
3195,4051,11.0,3661,36.85961
7549,4052,11.0,3969,29.194742
5548,4053,11.0,3076,49.128265
7269,4054,10.666666666666666,3659,36.85961
11557,4055,10.333333333333334,4067,23.27374
1734,4056,10.333333333333334,4084,22.206335
4036,4057,10.333333333333334,3997,27.547102
10183,4058,10.333333333333334,4040,23.27374
9982,4059,10.333333333333334,3834,33.638046
8604,4060,10.333333333333334,3998,27.547102
8139,4061,10.333333333333334,3657,36.85961
4027,4062,10.333333333333334,2501,56.448315
8543,4063,10.333333333333334,2812,53.764553
12336,4064,10.333333333333334,3326,44.730835
5440,4065,10.333333333333334,3837,33.638046
11083,4066,10.0,3325,44.730835
8968,4067,10.0,3967,29.194742
863,4068,10.0,4047,23.27374
4596,4069,9.666666666666666,3946,29.503345
8630,4070,9.666666666666666,3587,42.404076
3640,4071,9.333333333333334,3664,36.85961
942,4072,9.333333333333334,4083,22.206335
9546,4073,9.333333333333334,3957,29.503345
413,4074,8.666666666666666,4000,27.547102
3827,4075,8.333333333333334,4001,27.547102
1313,4076,8.333333333333334,3646,36.85961
1464,4077,8.333333333333334,3985,27.629244
9776,4078,7.666666666666667,2932,50.199165
1355,4079,7.666666666666667,3840,33.638046
9120,4080,7.333333333333333,4027,25.07674
6366,4081,7.333333333333333,4078,23.260551
4258,4082,7.0,4086,22.206335
1909,4083,7.0,4077,23.260551
770,4084,7.0,4003,27.547102
4150,4085,7.0,3624,36.85961
3061,4086,6.333333333333333,4076,23.260551
759,4087,6.0,3635,36.85961
3717,4088,5.666666666666667,2425,60.06171
6670,4089,5.333333333333333,3842,33.638046
7152,4090,5.333333333333333,2110,63.15874
4672,4091,5.333333333333333,4012,27.547102
1856,4092,5.0,4093,22.206335
4759,4093,3.333333333333333,4006,27.547102
6275,4094,3.333333333333333,3349,44.730835
7720,4095,2.6666666666666665,2345,60.929832
